timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,cpu_utilization_percent,gpu_utilization_percent,ram_utilization_percent,ram_used_gb,on_cloud,pue,wue
2026-04-14T15:01:14,codecarbon,3c47689a-4431-485b-b0fb-3b39125cc634,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,2.599809399995138,9.417255257978123e-07,3.622286794561068e-07,4.505694624,0.0,10.0,1.9295075266963584e-06,0.0,4.2803541666621135e-06,6.2098616933584714e-06,0.0,Denmark,DNK,capital region,,,Windows-10-10.0.26200-SP0,3.11.15,3.2.6,12,Intel(R) Core(TM) i7-10750H CPU @ 2.60GHz,1,1 x NVIDIA GeForce GTX 1650 Ti,12.5066,55.783,15.751651763916016,machine,0,0,0,0,N,1.0,0.0
