timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,cpu_utilization_percent,gpu_utilization_percent,ram_utilization_percent,ram_used_gb,on_cloud,pue,wue
2026-05-06T22:32:40,train_cuda_L4H4E128_cuda,9a89aa4f-3ffe-43b2-af85-f3e7fa6f9d93,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,2.148936900004628,0.0006616118536073155,0.00030787867880433835,4.701853896642,148.3502159984623,10.0,9.185438802159201e-05,0.004077638539886009,0.00019326245361112843,0.00436275538151873,0.0,Denmark,DNK,south denmark,,,Windows-10-10.0.26200-SP0,3.11.15,3.2.6,12,Intel(R) Core(TM) i7-10750H CPU @ 2.60GHz,1,1 x NVIDIA GeForce RTX 3090,9.5244,55.2422,15.751651763916016,machine,0.0,0.0,77.1,12.14249038696289,N,1.0,0.0
