timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,cpu_utilization_percent,gpu_utilization_percent,ram_utilization_percent,ram_used_gb,on_cloud,pue,wue
2026-05-06T23:25:40,train_cpu_L4H4E128_cpu,4c107863-9c8a-4a31-adb1-ffba1da5827f,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,2.561490699998103,0.0017129587776611801,0.0006687351149322731,10.146815039329727,6.166404690090982,10.0,0.00451192693318226,0.0027291694055559534,0.004054378621111312,0.011295474959849523,0.0,Denmark,DNK,south denmark,,,Windows-10-10.0.26200-SP0,3.11.15,3.2.6,12,Intel(R) Core(TM) i7-10750H CPU @ 2.60GHz,1,1 x NVIDIA GeForce RTX 3090,9.5244,55.2422,15.751651763916016,machine,0.0,0.0,80.3,12.64297866821289,N,1.0,0.0
