timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,cpu_utilization_percent,gpu_utilization_percent,ram_utilization_percent,ram_used_gb,on_cloud,pue,wue
2026-04-14T15:56:50,infer_baseline_tokens100_runs30,311b0299-e7b2-488b-b2db-264798260703,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,16.1082868000085,3.43214019944983e-05,2.130667427307055e-06,5.18944570065,42.047691027141276,10.0,1.227333569623096e-05,0.0001903307078199995,2.371578500007874e-05,0.00022631982851630924,0.0,Denmark,DNK,capital region,,,Windows-10-10.0.26200-SP0,3.11.15,3.2.6,12,Intel(R) Core(TM) i7-10750H CPU @ 2.60GHz,1,1 x NVIDIA GeForce RTX 3090,12.5066,55.783,15.751651763916016,machine,0.0,36.0,70.07857142857144,11.03808321271624,N,1.0,0.0
