timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,cpu_utilization_percent,gpu_utilization_percent,ram_utilization_percent,ram_used_gb,on_cloud,pue,wue
2026-04-14T15:58:15,infer_altB_tokens1000_runs10,a83ebaf5-1704-4662-8f06-2c9a2cfe470a,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,52.93777799999225,9.899513776184361e-05,1.8700282010676402e-06,4.750817134413462,36.6236565128802,10.0,3.644708844193718e-05,0.0005394140426419995,7.692579777754468e-05,0.000652786928861481,0.0,Denmark,DNK,capital region,,,Windows-10-10.0.26200-SP0,3.11.15,3.2.6,12,Intel(R) Core(TM) i7-10750H CPU @ 2.60GHz,1,1 x NVIDIA GeForce RTX 3090,12.5066,55.783,15.751651763916016,machine,1.9607843137254901,31.88235294117647,69.12745098039221,10.88853177837297,N,1.0,0.0
