timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,cpu_utilization_percent,gpu_utilization_percent,ram_utilization_percent,ram_used_gb,on_cloud,pue,wue
2026-04-14T15:57:21,infer_altA_tokens100_runs30,ffdfdd87-8c41-44a6-abe5-3cd65fe1968e,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,28.8263208999997,6.173171321299056e-05,2.1415050997018216e-06,4.665479662205358,43.686973282885255,10.0,2.0180241798866472e-05,0.00034331277465000226,4.3574001111240555e-05,0.0004070670175601092,0.0,Denmark,DNK,capital region,,,Windows-10-10.0.26200-SP0,3.11.15,3.2.6,12,Intel(R) Core(TM) i7-10750H CPU @ 2.60GHz,1,1 x NVIDIA GeForce RTX 3090,12.5066,55.783,15.751651763916016,machine,0.0,32.96296296296296,69.96666666666668,11.018895749692563,N,1.0,0.0
