timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,cpu_utilization_percent,gpu_utilization_percent,ram_utilization_percent,ram_used_gb,on_cloud,pue,wue
2026-04-14T15:56:32,train_altA_L8H8E256_cuda,fee71114-7f26-4af7-a0f8-1e3f435afd81,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,133.30889250000473,0.0020675857849262427,1.5509736418567646e-05,4.699581200250001,353.8893283693765,10.0,0.00015638524142554954,0.013145027182680001,0.00033251955694451897,0.013633931981050068,0.0,Denmark,DNK,capital region,,,Windows-10-10.0.26200-SP0,3.11.15,3.2.6,12,Intel(R) Core(TM) i7-10750H CPU @ 2.60GHz,1,1 x NVIDIA GeForce RTX 3090,12.5066,55.783,15.751651763916016,machine,1.9615384615384615,97.16923076923077,69.62230769230764,10.96695063664363,N,1.0,0.0
