timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,cpu_utilization_percent,gpu_utilization_percent,ram_utilization_percent,ram_used_gb,on_cloud,pue,wue
2026-04-14T15:23:51,train_baseline_L4H4E128_cpu,94441400-51fe-431c-9c9a-4e249f8ef3d3,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1324.956957900009,0.0010093366726078,7.617882728866916e-07,12.283774415604343,0.2540826403601419,10.0,0.0036743157166369,-2.77778000000304e-10,0.0029806242047222,0.0066549396435811,0.0,Denmark,DNK,capital region,,,Windows-10-10.0.26200-SP0,3.11.15,3.2.6,12,Intel(R) Core(TM) i7-10750H CPU @ 2.60GHz,1,1 x NVIDIA GeForce GTX 1650 Ti,12.5066,55.783,15.751651763916016,machine,3.5065598779557594,0.0,79.77269260106745,12.565212598927234,N,1.0,0.0
