timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,cpu_utilization_percent,gpu_utilization_percent,ram_utilization_percent,ram_used_gb,on_cloud,pue,wue
2026-05-06T22:52:10,infer_T1_0_tokens500_temp1.0,405deef6-d177-4262-837b-d226710feb02,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,2.0171704999957,9.053452405213409e-06,4.488193935630482e-06,4.6412891505,9.593072795073017,10.0,8.689510183313777e-06,3.256919272199427e-05,1.844095027776752e-05,5.969965318307556e-05,0.0,Denmark,DNK,south denmark,,,Windows-10-10.0.26200-SP0,3.11.15,3.2.6,12,Intel(R) Core(TM) i7-10750H CPU @ 2.60GHz,1,1 x NVIDIA GeForce RTX 3090,9.5244,55.2422,15.751651763916016,machine,0.0,0.0,83.7,13.183658599853516,N,1.0,0.0
